"title","type","year","length","numVotes","averageRating","director","birthYear","deathYear","genre_animation","genre_action","genre_adventure","genre_comedy","genre_documentary","genre_fantasy","genre_romance","genre_sci_fi","genre_thriller"
"Land of the Pharaohs","movie",1955,106,4563,6.6,"Howard Hawks",1896,1977,0,0,1,0,0,0,0,0,0
"The Left Hand of God","movie",1955,87,2852,6.4,"Edward Dmytryk",1908,1999,0,0,0,0,0,0,0,0,0
"Lola Montès","movie",1955,116,5825,7.2,"Max Ophüls",1902,1957,0,0,0,0,0,0,1,0,0
"The Long Gray Line","movie",1955,138,3118,7.2,"John Ford",1894,1973,0,0,0,1,0,0,0,0,0
"Love Is a Many-Splendored Thing","movie",1955,102,5267,6.4,"Henry King",1886,1982,0,0,0,0,0,0,1,0,0
"Love Me or Leave Me","movie",1955,122,4604,7.1,"Charles Vidor",1900,1959,0,0,0,0,0,0,0,0,0
"Man with the Gun","movie",1955,84,2153,6.7,"Richard Wilson",1915,1991,0,0,0,0,0,0,0,0,0
"Man Without a Star","movie",1955,89,3828,6.8,"King Vidor",1894,1982,0,0,0,0,0,0,0,0,0
"The Man from Laramie","movie",1955,103,11691,7.3,"Anthony Mann",1906,1967,0,0,0,0,0,0,0,0,0
"The Man with the Golden Arm","movie",1955,119,11971,7.3,"Otto Preminger",1905,1986,0,0,0,0,0,0,1,0,0
"Marty","movie",1955,90,26193,7.7,"Delbert Mann",1920,2007,0,0,0,0,0,0,1,0,0
"Mister Roberts","movie",1955,123,17926,7.6,"John Ford",1894,1973,0,0,0,1,0,0,0,0,0
"Moonfleet","movie",1955,84,3887,6.6,"Fritz Lang",1890,1976,0,0,1,0,0,0,0,0,0
"Confidential Report","movie",1955,93,9038,7.1,"Orson Welles",1915,1985,0,0,0,0,0,0,0,0,0
"Death of a Cyclist","movie",1955,88,4346,7.7,"Juan Antonio Bardem",1922,2002,0,0,0,0,0,0,0,0,0
"The Night of the Hunter","movie",1955,92,95031,8,"Charles Laughton",1899,1962,0,0,0,0,0,0,0,0,0
"Not as a Stranger","movie",1955,135,2396,6.7,"Stanley Kramer",1913,2001,0,0,0,0,0,0,1,0,0
"Night and Fog","short",1956,32,20936,8.6,"Alain Resnais",1922,2014,0,0,0,0,1,0,0,0,0
"Oklahoma!","movie",1955,145,13637,7,"Fred Zinnemann",1907,1997,0,0,0,1,0,0,0,0,0
"One Froggy Evening","short",1955,7,5994,8.4,"Chuck Jones",1912,2002,1,0,0,1,0,0,0,0,0
"Ordet","movie",1955,126,16962,8.3,"Carl Theodor Dreyer",1889,1968,0,0,0,0,0,0,0,0,0
"Pather Panchali","movie",1955,125,36621,8.2,"Satyajit Ray",1921,1992,0,0,0,0,0,0,0,0,0
"The Phenix City Story","movie",1955,100,3194,7.2,"Phil Karlson",1908,1985,0,0,0,0,0,0,0,0,0
"Picnic","movie",1955,115,9609,7,"Joshua Logan",1908,1988,0,0,0,0,0,0,1,0,0
"La Pointe Courte","movie",1955,80,4080,7.1,"Agnès Varda",1928,2019,0,0,0,0,0,0,1,0,0
"A Generation","movie",1955,87,2852,7.1,"Andrzej Wajda",1926,2016,0,0,0,0,0,0,0,0,0
"Queen Bee","movie",1955,95,2491,6.7,"Ranald MacDougall",1915,1973,0,0,0,0,0,0,1,0,0
"Rebel Without a Cause","movie",1955,111,96044,7.6,"Nicholas Ray",1911,1979,0,0,0,0,0,0,0,0,0
"Revenge of the Creature","movie",1955,82,6775,5.6,"Jack Arnold",1912,1992,0,0,0,0,0,0,0,1,0
"The Rose Tattoo","movie",1955,117,4470,6.9,"Daniel Mann",1912,1991,0,0,0,1,0,0,1,0,0
"Samurai II: Duel at Ichijoji Temple","movie",1955,104,6806,7.3,"Hiroshi Inagaki",1905,1980,0,1,1,0,0,0,0,0,0
"The Sea Chase","movie",1955,117,3359,6.4,"John Farrow",1904,1963,0,1,0,0,0,0,0,0,0
"The Seven Year Itch","movie",1955,105,41491,7.1,"Billy Wilder",1906,2002,0,0,0,1,0,0,1,0,0
"Shree 420","movie",1955,168,2932,7.9,"Raj Kapoor",1924,1988,0,0,0,1,0,0,0,0,0
"Sissi","movie",1955,102,9675,7,"Ernst Marischka",1893,1963,0,0,0,1,0,0,0,0,0
"Smiles of a Summer Night","movie",1955,109,14418,7.7,"Ingmar Bergman",1918,2007,0,0,0,1,0,0,1,0,0
"Speedy Gonzales","short",1955,7,2358,7.2,"Friz Freleng",1904,1995,1,0,0,1,0,0,0,0,0
"Stella","movie",1955,90,2891,7.9,"Michael Cacoyannis",1922,2011,0,0,0,0,0,0,1,0,0
"Strategic Air Command","movie",1955,112,3984,6.3,"Anthony Mann",1906,1967,0,1,0,0,0,0,0,0,0
"Summertime","movie",1955,102,9714,7.1,"David Lean",1908,1991,0,0,0,1,0,0,1,0,0
"The Tall Men","movie",1955,122,3069,6.7,"Raoul Walsh",1887,1980,0,0,0,0,0,0,0,0,0
"Tarantula","movie",1955,80,10479,6.4,"Jack Arnold",1912,1992,0,0,0,0,0,0,0,1,0
"The Tender Trap","movie",1955,111,2817,6.3,"Charles Walters",1911,1982,0,0,0,1,0,0,1,0,0
"Tight Spot","movie",1955,97,2401,6.6,"Phil Karlson",1908,1985,0,0,0,0,0,0,0,0,0
"To Catch a Thief","movie",1955,106,77814,7.4,"Alfred Hitchcock",1899,1980,0,0,0,0,0,0,1,0,1
"To Hell and Back","movie",1955,106,5825,7.1,"Jesse Hibbs",1906,1985,0,1,0,0,0,0,0,0,0
"The Trouble with Harry","movie",1955,99,40431,7,"Alfred Hitchcock",1899,1980,0,0,0,1,0,0,0,0,0
"The Unknown Soldier","movie",1955,177,7681,8,"Edvin Laine",1905,1989,0,0,0,0,0,0,0,0,0
"Floating Clouds","movie",1955,123,3049,7.6,"Mikio Naruse",1905,1969,0,0,0,0,0,0,1,0,0
"The Violent Men","movie",1955,96,3193,6.9,"Rudolph Maté",1898,1964,0,0,0,0,0,0,0,0,0
"Violent Saturday","movie",1955,90,2754,6.9,"Richard Fleischer",1916,2006,0,0,0,0,0,0,0,0,0
"The Virgin Queen","movie",1955,92,3014,6.6,"Henry Koster",1905,1988,0,0,0,0,0,0,0,0,0
"We're No Angels","movie",1955,106,10394,7.4,"Michael Curtiz",1886,1962,0,0,0,1,0,0,1,0,0
"Wichita","movie",1955,81,2228,6.9,"Jacques Tourneur",1904,1977,0,0,0,0,0,0,0,0,0
"Princess Yang Kwei-fei","movie",1955,98,2017,7.1,"Kenji Mizoguchi",1898,1956,0,0,0,0,0,0,1,0,0
"As the World Turns","tvSeries",1956,60,2219,6.2,"Jennifer Peterson",NA,NA,0,0,0,0,0,0,1,0,0
"1984","movie",1956,90,4063,6.9,"Michael Anderson",1920,2018,0,0,0,0,0,0,0,1,0
"23 Paces to Baker Street","movie",1956,103,2489,6.9,"Henry Hathaway",1898,1985,0,0,0,0,0,0,0,0,1
"Street of Shame","movie",1956,86,4722,7.8,"Kenji Mizoguchi",1898,1956,0,0,0,0,0,0,0,0,0
"Alexander the Great","movie",1956,143,4013,5.8,"Robert Rossen",1908,1966,0,0,0,0,0,0,0,0,0
"Anastasia","movie",1956,105,9065,7,"Anatole Litvak",1902,1974,0,0,0,0,0,0,0,0,0
"Aparajito","movie",1956,110,15523,8.2,"Satyajit Ray",1921,1992,0,0,0,0,0,0,0,0,0
"Around the World in 80 Days","movie",1956,167,29066,6.7,"John Farrow",1904,1963,0,0,1,1,0,0,0,0,0
"Attack","movie",1956,107,5693,7.4,"Robert Aldrich",1918,1983,0,1,0,0,0,0,0,0,0
"Autumn Leaves","movie",1956,107,3030,6.8,"Robert Aldrich",1918,1983,0,0,0,0,0,0,0,0,0
"Baby Doll","movie",1956,114,8117,7.3,"Elia Kazan",1909,2003,0,0,0,1,0,0,0,0,0
"The Bad Seed","movie",1956,129,15343,7.4,"Mervyn LeRoy",1900,1987,0,0,0,0,0,0,0,0,1
"The Red Balloon","short",1956,34,19621,8.1,"Albert Lamorisse",1922,1970,0,0,0,1,0,0,0,0,0
"Pursuit of the Graf Spee","movie",1956,119,4759,6.6,"Michael Powell",1905,1990,0,1,1,0,0,0,0,0,0
"Beyond a Reasonable Doubt","movie",1956,80,5766,6.9,"Fritz Lang",1890,1976,0,0,0,0,0,0,0,0,0
"Bhowani Junction","movie",1956,110,2036,6.4,"George Cukor",1899,1983,0,0,1,0,0,0,0,0,0
"Bigger Than Life","movie",1956,95,7991,7.4,"Nicholas Ray",1911,1979,0,0,0,0,0,0,0,0,0
"The Burmese Harp","movie",1956,116,6299,8,"Kon Ichikawa",1915,2008,0,0,0,0,0,0,0,0,0
"Bus Stop","movie",1956,96,12574,6.3,"Joshua Logan",1908,1988,0,0,0,1,0,0,1,0,0
"Carousel","movie",1956,128,6694,6.6,"Henry King",1886,1982,0,0,0,0,0,1,0,0,0
"The Catered Affair","movie",1956,94,3673,7.4,"Richard Brooks",1912,1992,0,0,0,1,0,0,1,0,0
"The Conqueror","movie",1956,111,3785,3.7,"Dick Powell",1904,1963,0,0,1,0,0,0,0,0,0
"The Court Jester","movie",1955,101,13565,7.8,"Melvin Frank",1913,1988,0,0,1,1,0,0,0,0,0
"The Creature Walks Among Us","movie",1956,78,3873,5.6,"John Sherwood",1903,1959,0,0,0,0,0,0,0,1,0
"Davy Crockett and the River Pirates","movie",1956,81,2370,6.6,"Norman Foster",1903,1976,0,0,1,1,0,0,0,0,0
"Day the World Ended","movie",1955,79,2518,5.4,"Roger Corman",1926,NA,0,0,0,0,0,0,0,1,0
"Earth vs. the Flying Saucers","movie",1956,83,8819,6.3,"Fred F. Sears",1913,1957,0,1,0,0,0,0,0,1,0
"The Eddy Duchin Story","movie",1956,123,2113,6.8,"George Sidney",1916,2002,0,0,0,0,0,0,0,0,0
"Elena and Her Men","movie",1956,95,2113,6.2,"Jean Renoir",1894,1979,0,0,0,1,0,0,1,0,0
"...And God Created Woman","movie",1956,95,9088,6.3,"Roger Vadim",1928,2000,0,0,0,0,0,0,1,0,0
"The Fastest Gun Alive","movie",1956,89,3469,7.1,"Russell Rouse",1913,1987,0,0,0,0,0,0,0,0,0
"Forbidden Planet","movie",1956,98,52006,7.5,"Fred M. Wilcox",1907,1964,0,0,1,0,0,0,0,1,0
"Friendly Persuasion","movie",1956,137,7562,7.3,"William Wyler",1902,1981,0,0,0,0,0,0,1,0,0
"Giant","movie",1956,201,41414,7.6,"George Stevens",1904,1975,0,0,0,0,0,0,0,0,0
"The Girl Can't Help It","movie",1956,98,3825,6.8,"Frank Tashlin",1913,1972,0,0,0,1,0,0,0,0,0
"The Harder They Fall","movie",1956,109,8821,7.5,"Mark Robson",1913,1978,0,0,0,0,0,0,0,0,0
"Helen of Troy","movie",1956,118,2398,6.1,"Robert Wise",1914,2005,0,0,0,0,0,0,1,0,0
"High Society","movie",1956,111,17066,6.9,"Charles Walters",1911,1982,0,0,0,1,0,0,1,0,0
"Hollywood or Bust","movie",1956,95,2308,6.4,"Frank Tashlin",1913,1972,0,0,0,1,0,0,0,0,0
"Indestructible Man","movie",1956,72,3061,4.4,"Jack Pollexfen",1908,2003,0,0,0,0,0,0,0,1,0
"Invasion of the Body Snatchers","movie",1956,80,53439,7.7,"Don Siegel",1912,1991,0,0,0,0,0,0,0,1,0
"It Conquered the World","movie",1956,71,2610,4.9,"Roger Corman",1926,NA,0,0,0,0,0,0,0,1,0
"Julie","movie",1956,99,2164,6.2,"Andrew L. Stone",1902,1999,0,0,0,0,0,0,0,0,0
"Carnival Night","movie",1956,78,2947,7.4,"Eldar Ryazanov",1927,2015,0,0,0,1,0,0,0,0,0
"The Killer Is Loose","movie",1956,73,2405,6.6,"Budd Boetticher",1916,2001,0,0,0,0,0,0,0,0,0
"The Killing","movie",1956,84,95161,7.9,"Stanley Kubrick",1928,1999,0,0,0,0,0,0,0,0,0
"The King and I","movie",1956,133,27460,7.4,"Walter Lang",1896,1972,0,0,0,0,0,0,0,0,0
"A Kiss Before Dying","movie",1956,94,4193,6.7,"Gerd Oswald",1919,1989,0,0,0,0,0,0,0,0,0
"The Last Wagon","movie",1956,99,3564,7,"Delmer Daves",1904,1977,0,0,0,0,0,0,0,0,0
"Love Me Tender","movie",1956,89,4563,6.2,"Robert D. Webb",1903,1990,0,0,0,0,0,0,1,0,0
"Lust for Life","movie",1956,122,12282,7.3,"George Cukor",1899,1983,0,0,0,0,0,0,0,0,0
"The Man Who Knew Too Much","movie",1956,120,67815,7.4,"Alfred Hitchcock",1899,1980,0,0,0,0,0,0,0,0,1
"The Man Who Never Was","movie",1956,103,5659,7.4,"Ronald Neame",1911,2010,0,0,0,0,0,0,0,0,0
"The Man in the Gray Flannel Suit","movie",1956,153,4007,7.1,"Nunnally Johnson",1897,1977,0,0,0,0,0,0,1,0,0
"Moby Dick","movie",1956,116,21248,7.3,"John Huston",1906,1987,0,0,1,0,0,0,0,0,0
"The Mole People","movie",1956,77,3901,5,"Virgil W. Vogel",1919,1996,0,0,1,0,0,1,0,0,0
"Death in the Garden","movie",1956,104,2536,6.7,"Luis Buñuel",1900,1983,0,0,1,0,0,0,0,0,0
"The Mountain","movie",1956,105,2185,6.8,"Edward Dmytryk",1908,1999,0,0,1,0,0,0,0,0,0
"The Mystery of Picasso","movie",1956,78,2644,7.6,"Henri-Georges Clouzot",1907,1977,0,0,0,0,1,0,0,0,0
"Nightfall","movie",1956,78,4358,7.2,"Jacques Tourneur",1904,1977,0,0,0,0,0,0,0,0,0
"Patterns","movie",1956,83,3409,7.7,"Fielder Cook",1923,2003,0,0,0,0,0,0,0,0,0
"The Phantom from 10,000 Leagues","movie",1955,81,2001,3.6,"Dan Milner",1901,1983,0,0,0,0,0,0,0,1,0
"The Quatermass Xperiment","movie",1955,82,6938,6.6,"Val Guest",1911,2006,0,0,0,0,0,0,0,1,0
"The Rainmaker","movie",1956,121,4207,6.9,"Joseph Anthony",1912,1993,0,0,0,0,0,0,1,0,0
"Ransom!","movie",1956,109,2284,6.9,"Alex Segal",1915,1977,0,0,0,0,0,0,0,0,0
"Reach for the Sky","movie",1956,135,2934,7.2,"Lewis Gilbert",1920,2018,0,0,0,0,0,0,0,0,0
"Richard III","movie",1955,161,5013,7.4,"Laurence Olivier",1907,1989,0,0,0,0,0,0,0,0,0
"Samurai III: Duel at Ganryu Island","movie",1956,105,6552,7.6,"Hiroshi Inagaki",1905,1980,0,1,1,0,0,0,0,0,0
"The Searchers","movie",1956,119,94318,7.8,"John Ford",1894,1973,0,0,1,0,0,0,0,0,0
"7 Men from Now","movie",1956,78,5845,7.4,"Budd Boetticher",1916,2001,0,0,0,0,0,0,0,0,0
"Sissi: The Young Empress","movie",1956,107,7146,6.6,"Ernst Marischka",1893,1963,0,0,0,0,0,0,0,0,0
"The Solid Gold Cadillac","movie",1956,99,2183,7.5,"Richard Quine",1920,1989,0,0,0,1,0,0,1,0,0
"Somebody Up There Likes Me","movie",1956,113,8833,7.5,"Robert Wise",1914,2005,0,0,0,0,0,0,0,0,0
"Rodan","movie",1956,82,5698,6.2,"Ishirô Honda",1911,1993,0,1,0,0,0,0,0,1,0
"Early Spring","movie",1956,145,3499,7.8,"Yasujirô Ozu",1903,1963,0,0,0,0,0,0,0,0,0
"The Swan","movie",1956,104,2781,6.4,"Charles Vidor",1900,1959,0,0,0,1,0,0,1,0,0
"Tea and Sympathy","movie",1956,122,3088,7.3,"Vincente Minnelli",1903,1986,0,0,0,0,0,0,0,0,0
"The Teahouse of the August Moon","movie",1956,123,3690,6.7,"Daniel Mann",1912,1991,0,0,0,1,0,0,0,0,0
"The Ten Commandments","movie",1956,220,75388,7.9,"Cecil B. DeMille",1881,1959,0,0,1,0,0,0,0,0,0
"There's Always Tomorrow","movie",1956,84,3402,7.4,"Douglas Sirk",1897,1987,0,0,0,0,0,0,1,0,0
"Trapeze","movie",1956,105,5109,6.8,"Carol Reed",1906,1976,0,0,0,0,0,0,1,0,0
"The Crossing of Paris","movie",1956,80,4212,7.3,"Claude Autant-Lara",1901,2000,0,0,0,1,0,0,0,0,0
"A Man Escaped","movie",1956,101,24214,8.2,"Robert Bresson",1901,1999,0,0,0,0,0,0,0,0,1
"War and Peace","movie",1956,208,10619,6.7,"King Vidor",1894,1982,0,0,0,0,0,0,1,0,0
"While the City Sleeps","movie",1956,100,6918,6.9,"Fritz Lang",1890,1976,0,0,0,0,0,0,0,0,0
"World Without End","movie",1956,80,2339,5.8,"Edward Bernds",1905,2000,0,0,1,0,0,0,1,1,0
"Written on the Wind","movie",1956,99,12980,7.4,"Douglas Sirk",1897,1987,0,0,0,0,0,0,0,0,0
"X the Unknown","movie",1956,81,3181,6.1,"Leslie Norman",1911,1993,0,0,0,0,0,0,0,1,0
"Have Gun - Will Travel","tvSeries",1957,25,3167,8.4,"Andrew V. McLaglen",1920,2014,0,0,0,0,0,0,0,0,0
"Leave It to Beaver","tvSeries",1957,30,9040,7.6,"Norman Tokar",1919,1979,0,0,0,1,0,0,0,0,0
"Maverick","tvSeries",1957,60,3513,8.1,"Leslie H. Martinson",1915,2016,0,0,0,0,0,0,0,0,0
"Perry Mason","tvSeries",1957,60,11017,8.3,"Arthur Marks",1927,2019,0,0,0,0,0,0,0,0,0
"Wagon Train","tvSeries",1957,75,3592,7.5,"Jerry Hopper",1907,1988,0,0,0,0,0,0,0,0,0
"Zorro","tvSeries",1957,30,3966,8.2,"Hollingsworth Morse",1910,1988,0,0,1,0,0,0,0,0,0
"12 Angry Men","movie",1957,96,838102,9,"Sidney Lumet",1924,2011,0,0,0,0,0,0,0,0,0
"20 Million Miles to Earth","movie",1957,82,7821,6.3,"Nathan Juran",1907,2002,0,0,1,0,0,1,0,0,0
"3:10 to Yuma","movie",1957,92,21176,7.6,"Delmer Daves",1904,1977,0,0,0,0,0,0,0,0,1
"The Abominable Snowman","movie",1957,91,4801,6.4,"Val Guest",1911,2006,0,0,1,0,0,0,0,0,0
"An Affair to Remember","movie",1957,115,32265,7.4,"Leo McCarey",1896,1969,0,0,0,0,0,0,1,0,0
"Ali Baba Bunny","short",1957,7,2223,7.7,"Chuck Jones",1912,2002,1,0,1,1,0,0,0,0,0
"The Amazing Colossal Man","movie",1957,80,2783,4.6,"Bert I. Gordon",1922,2023,0,0,0,0,0,0,0,1,0
"Bitter Victory","movie",1957,102,2234,6.7,"Nicholas Ray",1911,1979,0,0,0,0,0,0,0,0,0
"Attack of the Crab Monsters","movie",1957,63,3673,4.9,"Roger Corman",1926,NA,0,0,0,0,0,0,0,1,0
"Band of Angels","movie",1957,125,2572,6.5,"Raoul Walsh",1887,1980,0,0,0,0,0,0,0,0,0
"Beginning of the End","movie",1957,76,2691,3.9,"Bert I. Gordon",1922,2023,0,0,0,0,0,0,0,1,0
"Mother India","movie",1957,172,9710,7.8,"Mehboob Khan",1907,1964,0,1,0,1,0,0,0,0,0
"The Black Scorpion","movie",1957,88,3324,5.4,"Edward Ludwig",1899,1982,0,0,0,0,0,0,0,1,0
"The Bridge on the River Kwai","movie",1957,161,229430,8.1,"David Lean",1908,1991,0,0,1,0,0,0,0,0,0
"Cast a Dark Shadow","movie",1955,82,2922,7,"Lewis Gilbert",1920,2018,0,0,0,0,0,0,0,0,1
"Crime of Passion","movie",1956,86,2718,6.4,"Gerd Oswald",1919,1989,0,0,0,0,0,0,0,0,0
"The Curse of Frankenstein","movie",1957,82,12302,7,"Terence Fisher",1904,1980,0,0,0,0,0,0,0,1,1
"The Deadly Mantis","movie",1957,79,4002,5.1,"Nathan Juran",1907,2002,0,0,0,0,0,0,0,1,0
"Decision at Sundown","movie",1957,77,3323,6.8,"Budd Boetticher",1916,2001,0,0,0,0,0,0,0,0,0
"Designing Woman","movie",1957,118,5306,6.7,"Vincente Minnelli",1903,1986,0,0,0,1,0,0,1,0,0
"Desk Set","movie",1957,103,9259,7.2,"Walter Lang",1896,1972,0,0,0,1,0,0,1,0,0
"The Lower Depths","movie",1957,137,5795,7.2,"Akira Kurosawa",1910,1998,0,0,0,0,0,0,0,0,0
"Edge of the City","movie",1957,85,3478,7.2,"Martin Ritt",1914,1990,0,0,0,0,0,0,0,0,0
"The Enemy Below","movie",1957,98,11893,7.4,"Dick Powell",1904,1963,0,1,1,0,0,0,0,0,0
"A Face in the Crowd","movie",1957,126,16737,8.2,"Elia Kazan",1909,2003,0,0,0,0,0,0,0,0,0
"A Farewell to Arms","movie",1957,152,2845,5.8,"Charles Vidor",1900,1959,0,0,0,0,0,0,1,0,0
"Hercules","movie",1958,104,2257,5.4,"Pietro Francisci",1906,1977,0,0,1,0,0,1,0,0,0
"Fear Strikes Out","movie",1957,100,2111,6.9,"Robert Mulligan",1925,2008,0,0,0,0,0,0,0,0,0
"Fiend Without a Face","movie",1958,77,4675,6.1,"Arthur Crabtree",1900,1975,0,0,0,0,0,0,0,1,0
"Forty Guns","movie",1957,80,5946,7,"Samuel Fuller",1912,1997,0,0,0,0,0,0,0,0,0
"Funny Face","movie",1957,103,32186,7,"Stanley Donen",1924,2019,0,0,0,1,0,0,1,0,0
"The Giant Claw","movie",1957,75,4305,4.6,"Fred F. Sears",1913,1957,0,0,0,0,0,1,0,1,0
"The Green Man","movie",1956,80,2225,7.1,"Robert Day",1922,2017,0,0,0,1,0,0,0,0,0
"The Cry","movie",1957,116,5333,7.6,"Michelangelo Antonioni",1912,2007,0,0,0,0,0,0,0,0,0
"Gunfight at the O.K. Corral","movie",1957,122,16873,7.1,"John Sturges",1910,1992,0,0,0,0,0,0,0,0,0
"Heaven Knows, Mr. Allison","movie",1957,107,9306,7.3,"John Huston",1906,1987,0,0,1,0,0,0,0,0,0
"I Was a Teenage Werewolf","movie",1957,76,2825,5.1,"Gene Fowler Jr.",1917,1998,0,0,0,0,0,1,0,0,0
"The Incredible Shrinking Man","movie",1957,81,19355,7.6,"Jack Arnold",1912,1992,0,0,0,0,0,0,0,1,0
"Invasion of the Saucer Men","movie",1957,69,2086,5.3,"Edward L. Cahn",1899,1963,0,0,0,1,0,0,0,1,0
"Jailhouse Rock","movie",1957,96,9637,6.5,"Richard Thorpe",1896,1991,0,0,0,0,0,0,0,0,0
"Jet Pilot","movie",1957,113,2635,5.6,"Josef von Sternberg",1894,1969,0,1,0,0,0,0,1,0,0
"Kanal","movie",1957,91,7865,7.9,"Andrzej Wajda",1926,2016,0,0,0,0,0,0,0,0,0
"A King in New York","movie",1957,110,8681,7,"Charles Chaplin",1889,1977,0,0,0,1,0,0,0,0,0
"Kiss Them for Me","movie",1957,105,2140,5.6,"Stanley Donen",1924,2019,0,0,0,1,0,0,1,0,0
"Throne of Blood","movie",1957,110,54761,8.1,"Akira Kurosawa",1910,1998,0,0,0,0,0,0,0,0,0
"Legend of the Lost","movie",1957,109,3606,6.1,"Henry Hathaway",1898,1985,0,0,1,0,0,0,0,0,0
"Les Girls","movie",1957,114,3012,6.6,"George Cukor",1899,1983,0,0,0,1,0,0,0,0,0
"The Cranes Are Flying","movie",1957,95,19094,8.3,"Mikhail Kalatozov",1903,1973,0,0,0,0,0,0,1,0,0
"Love in the Afternoon","movie",1957,130,16661,7.1,"Billy Wilder",1906,2002,0,0,0,1,0,0,0,0,0
"Loving You","movie",1957,101,2435,6.5,"Hal Kanter",1918,2011,0,0,0,0,0,0,0,0,0
"Inspector Maigret","movie",1958,119,2012,7.2,"Jean Delannoy",1908,2008,0,0,0,0,0,0,0,0,0
"Man of a Thousand Faces","movie",1957,122,2893,7.1,"Joseph Pevney",1911,2008,0,0,0,0,0,0,0,0,0
"Men in War","movie",1957,102,2935,7.1,"Anthony Mann",1906,1967,0,1,0,0,0,0,0,0,0
"Mon Oncle","movie",1958,116,23744,7.7,"Jacques Tati",1907,1982,0,0,0,1,0,0,0,0,0
"The Mischief Makers","short",1957,18,3874,7.1,"François Truffaut",1932,1984,0,0,0,1,0,0,0,0,0
"The Robot vs. The Aztec Mummy","movie",1958,65,2769,2.4,"Rafael Portillo",1916,1995,0,0,0,0,0,0,0,1,0
"The Monolith Monsters","movie",1957,77,3765,6.3,"John Sherwood",1903,1959,0,0,0,0,0,0,0,1,0
"The Monster That Challenged the World","movie",1957,84,2924,5.7,"Arnold Laven",1922,2009,0,0,0,0,0,0,0,1,1
"Your Past Is Showing","movie",1957,91,2012,6.8,"Mario Zampi",1903,1963,0,0,0,1,0,0,0,0,0
"Night Passage","movie",1957,90,4428,6.6,"James Neilson",1909,1979,0,1,1,0,0,0,0,0,0
"Curse of the Demon","movie",1957,95,15041,7.4,"Jacques Tourneur",1904,1977,0,0,0,0,0,1,0,0,0
"Not of This Earth","movie",1957,67,2143,6.1,"Roger Corman",1926,NA,0,0,0,0,0,0,0,1,0
"The Hunchback of Notre Dame","movie",1956,115,3088,6.6,"Jean Delannoy",1908,2008,0,0,0,0,0,0,0,0,0
"White Nights","movie",1957,102,8764,7.8,"Luchino Visconti",1906,1976,0,0,0,0,0,0,1,0,0
"Nights of Cabiria","movie",1957,110,51168,8.1,"Federico Fellini",1920,1993,0,0,0,0,0,0,0,0,0
"Old Yeller","movie",1957,83,14675,7.2,"Robert Stevenson",1905,1986,0,0,1,0,0,0,0,0,0
"The One That Got Away","movie",1957,111,2392,7.1,"Roy Ward Baker",1916,2010,0,0,1,0,0,0,0,0,0
"The Pajama Game","movie",1957,101,3980,6.6,"George Abbott",1887,1995,0,0,0,1,0,0,0,0,0
"Pal Joey","movie",1957,111,5697,6.6,"George Sidney",1916,2002,0,0,0,0,0,0,1,0,0
"Scandal in Sorrento","movie",1955,110,2472,6.5,"Dino Risi",1916,2008,0,0,0,1,0,0,1,0,0
"Paths of Glory","movie",1957,88,207288,8.4,"Stanley Kubrick",1928,1999,0,0,0,0,0,0,0,0,0
"Peyton Place","movie",1957,157,6449,7.2,"Mark Robson",1913,1978,0,0,0,0,0,0,0,0,0
"The Pride and the Passion","movie",1957,132,3068,5.7,"Stanley Kramer",1913,2001,0,1,1,0,0,0,0,0,0
"The Prince and the Showgirl","movie",1957,115,8997,6.4,"Laurence Olivier",1907,1989,0,0,0,1,0,0,1,0,0
"Thirst","movie",1957,146,7069,8.3,"Guru Dutt",1925,1964,0,0,0,0,0,0,1,0,0
"Quatermass 2","movie",1957,85,4453,6.8,"Val Guest",1911,2006,0,0,0,0,0,0,0,1,0
"Raintree County","movie",1957,182,4164,6.3,"Edward Dmytryk",1908,1999,0,0,0,0,0,0,1,0,0
"The Revenge of Frankenstein","movie",1958,90,5911,6.8,"Terence Fisher",1904,1980,0,0,0,0,0,0,0,1,0
"Run of the Arrow","movie",1957,86,2338,6.6,"Samuel Fuller",1912,1997,0,0,0,0,0,0,0,0,0
"Sayonara","movie",1957,147,7331,7,"Joshua Logan",1908,1988,0,0,0,0,0,0,1,0,0
"Silk Stockings","movie",1957,117,4221,6.8,"Rouben Mamoulian",1897,1987,0,0,0,1,0,0,1,0,0
"Sissi: The Fateful Years of an Empress","movie",1957,109,5829,6.6,"Ernst Marischka",1893,1963,0,0,0,0,0,0,1,0,0
"The Seventh Seal","movie",1957,96,194073,8.1,"Ingmar Bergman",1918,2007,0,0,0,0,0,1,0,0,0
"Big Time Operators","movie",1957,80,2167,7,"Basil Dearden",1911,1971,0,0,0,1,0,0,0,0,0
"Wild Strawberries","movie",1957,91,112419,8.1,"Ingmar Bergman",1918,2007,0,0,0,0,0,0,1,0,0
"The Snow Queen","movie",1957,68,2875,7.5,"Lev Atamanov",1905,1981,1,0,1,0,0,0,0,0,0
"The Spirit of St. Louis","movie",1957,135,8460,7.1,"Billy Wilder",1906,2002,0,0,1,0,0,0,0,0,0
"The Sun Also Rises","movie",1957,130,2597,6.2,"Henry King",1886,1982,0,0,0,0,0,0,0,0,0
"Sweet Smell of Success","movie",1957,96,34728,8,"Alexander Mackendrick",1912,1993,0,0,0,0,0,0,0,0,0
